employee_id,year_month,overtime_hours,absence_days,paid_leave_used_days
E00206,2025-02,18.8,1,0
E00206,2025-03,42.8,1,2
E00206,2025-04,19.3,0,2
E00206,2025-05,26.0,0,1
E00206,2025-06,11.1,0,1
E00206,2025-07,12.1,0,2
E00206,2025-08,31.4,0,2
E00206,2025-09,33.6,0,0
E00206,2025-10,23.3,1,2
E00206,2025-11,24.3,2,1
E00206,2025-12,27.9,0,0
E00207,2025-01,29.4,2,0
E00207,2025-02,32.1,0,0
E00207,2025-03,27.2,0,0
E00207,2025-04,18.7,0,0
E00207,2025-05,5.0,1,1
E00207,2025-06,18.0,2,0
E00207,2025-07,14.3,0,3
E00207,2025-08,15.3,1,0
E00207,2025-09,13.5,0,0
E00207,2025-10,28.8,0,0
E00207,2025-11,27.0,0,0
E00207,2025-12,15.1,0,1
E00208,2025-01,18.2,1,1
E00208,2025-02,14.8,1,0
E00208,2025-03,13.6,0,1
E00208,2025-04,0.0,0,0
E00208,2025-05,6.0,0,0
E00208,2025-06,4.0,2,0
E00208,2025-07,10.8,2,2
E00208,2025-08,26.5,1,0
E00208,2025-09,13.4,0,1
E00208,2025-10,16.0,0,0
E00208,2025-11,0.0,0,2
E00208,2025-12,12.6,0,0
E00209,2025-01,25.7,1,1
E00209,2025-02,27.8,2,3
E00209,2025-03,31.2,1,2
E00209,2025-04,14.6,0,1
E00209,2025-05,18.0,0,1
E00209,2025-06,20.6,2,1
E00209,2025-07,29.3,2,1
E00209,2025-08,26.1,1,0
E00209,2025-09,29.3,2,0
E00209,2025-10,12.5,1,1
E00209,2025-11,21.5,0,3
E00209,2025-12,22.7,2,0
E00210,2025-01,11.9,0,0
E00210,2025-02,19.3,0,1
E00210,2025-03,36.8,0,1
E00210,2025-04,2.8,0,2
E00210,2025-05,22.6,0,1
E00210,2025-06,26.7,0,0
E00210,2025-07,24.1,0,2
E00210,2025-08,18.2,0,0
E00210,2025-09,10.1,1,0
E00210,2025-10,18.2,0,1
E00210,2025-11,28.6,0,0
E00210,2025-12,22.7,0,4
E00211,2025-01,12.7,0,0
E00211,2025-02,10.0,1,0
E00211,2025-03,0.0,0,0
E00211,2025-04,0.8,1,3
E00211,2025-05,6.7,0,0
E00211,2025-06,35.7,0,0
E00211,2025-07,3.2,0,1
E00211,2025-08,5.3,0,0
E00211,2025-09,23.7,0,1
E00211,2025-10,8.4,0,2
E00211,2025-11,13.6,0,1
E00211,2025-12,9.0,0,0
E00212,2025-01,22.8,1,2
E00212,2025-02,35.5,0,1
E00212,2025-03,22.3,0,0
E00212,2025-04,33.9,0,0
E00212,2025-05,18.0,1,1
E00212,2025-06,36.6,0,2
E00212,2025-07,13.5,1,0
E00212,2025-08,29.1,0,1
E00212,2025-09,20.9,0,0
E00212,2025-10,27.7,2,3
E00212,2025-11,39.4,0,2
E00212,2025-12,35.5,0,0
E00213,2025-01,36.3,0,0
E00213,2025-02,23.8,0,0
E00213,2025-03,18.4,0,0
E00213,2025-04,33.4,0,2
E00213,2025-05,13.8,2,4
E00213,2025-06,27.5,0,1
E00213,2025-07,29.2,0,1
E00213,2025-08,11.5,0,2
E00213,2025-09,23.4,0,0
E00213,2025-10,20.0,1,0
E00213,2025-11,6.4,1,0
E00213,2025-12,21.8,0,1
E00214,2025-01,5.9,0,2
E00214,2025-02,32.6,2,3
E00214,2025-03,4.3,1,1
E00214,2025-04,1.6,0,0
E00214,2025-05,22.5,1,0
E00214,2025-06,14.9,1,0
E00214,2025-07,21.6,0,1
E00214,2025-08,20.6,0,0
E00214,2025-09,31.1,0,1
E00214,2025-10,15.1,0,3
E00214,2025-11,17.8,0,1
E00214,2025-12,13.4,0,0
E00215,2025-01,13.6,0,2
E00215,2025-02,12.7,0,0
E00215,2025-03,27.8,1,0
E00215,2025-04,3.5,0,1
E00215,2025-05,13.0,0,1
E00215,2025-06,21.5,0,1
E00215,2025-07,20.8,0,0
E00215,2025-08,24.8,0,1
E00215,2025-09,25.7,0,0
E00215,2025-10,11.9,1,0
E00215,2025-11,30.5,0,0
E00215,2025-12,11.5,0,0
E00216,2025-01,32.4,1,1
E00216,2025-02,25.9,1,0
E00216,2025-03,17.6,1,2
E00216,2025-04,26.0,0,1
E00216,2025-05,21.5,0,1
E00216,2025-06,30.7,0,0
E00216,2025-07,30.2,0,0
E00216,2025-08,28.9,0,0
E00216,2025-09,25.8,1,0
E00216,2025-10,37.7,0,0
E00216,2025-11,29.9,0,0
E00216,2025-12,49.7,0,1
E00217,2025-01,14.0,0,0
E00217,2025-02,13.9,0,3
E00217,2025-03,10.6,0,1
E00217,2025-04,16.1,0,0
E00217,2025-05,23.4,0,1
E00217,2025-06,0.8,0,1
E00217,2025-07,3.5,0,2
E00217,2025-08,9.7,1,3
E00217,2025-09,12.5,0,2
E00217,2025-10,33.2,0,0
E00217,2025-11,7.8,1,1
E00217,2025-12,10.6,0,0
E00218,2025-01,11.9,0,0
E00218,2025-02,18.0,0,0
E00218,2025-03,32.3,0,2
E00218,2025-04,19.0,0,2
E00218,2025-05,18.9,0,0
E00218,2025-06,41.7,1,0
E00218,2025-07,28.9,0,1
E00218,2025-08,17.2,2,0
E00218,2025-09,37.6,0,1
E00218,2025-10,9.4,0,0
E00218,2025-11,25.6,0,2
E00218,2025-12,18.9,0,1
E00219,2025-01,21.1,0,0
E00219,2025-02,3.3,0,1
E00219,2025-03,19.2,1,1
E00219,2025-04,19.2,0,2
E00219,2025-05,21.4,0,1
E00219,2025-06,25.2,0,0
E00219,2025-07,23.2,0,2
E00219,2025-08,21.6,0,1
E00219,2025-09,30.2,0,2
E00219,2025-10,15.4,0,1
E00219,2025-11,20.9,0,2
E00219,2025-12,26.3,0,0
E00220,2025-01,15.4,0,1
E00220,2025-02,12.0,0,0
E00220,2025-03,26.4,0,0
E00220,2025-04,14.0,0,1
E00220,2025-05,16.5,1,1
E00220,2025-06,10.4,1,0
E00220,2025-07,6.5,0,1
E00220,2025-08,24.4,1,0
E00220,2025-09,28.2,0,1
E00220,2025-10,32.3,1,3
E00220,2025-11,24.7,0,1
E00220,2025-12,20.9,0,0
E00221,2025-01,5.0,2,0
E00221,2025-02,5.4,0,1
E00221,2025-03,13.1,0,0
E00221,2025-04,12.4,0,1
E00221,2025-05,0.0,3,1
E00221,2025-06,21.4,0,2
E00221,2025-07,7.9,0,0
E00221,2025-08,17.9,0,1
E00221,2025-09,10.9,0,2
E00221,2025-10,16.9,0,0
E00221,2025-11,22.6,0,0
E00221,2025-12,11.1,0,1
E00222,2025-01,25.3,0,1
E00222,2025-02,24.2,1,4
E00222,2025-03,28.8,0,0
E00222,2025-04,0.0,0,0
E00222,2025-05,28.2,1,0
E00222,2025-06,12.1,1,2
E00222,2025-07,35.1,0,0
E00222,2025-08,23.3,1,0
E00222,2025-09,23.2,0,0
E00222,2025-10,19.7,1,0
E00222,2025-11,25.7,0,1
E00222,2025-12,26.8,1,0
E00223,2025-01,0.0,0,0
E00223,2025-02,25.5,0,0
E00223,2025-03,3.3,0,1
E00223,2025-04,16.2,1,1
E00223,2025-05,10.5,0,1
E00223,2025-06,7.2,0,1
E00223,2025-07,3.2,2,0
E00223,2025-08,9.8,0,1
E00223,2025-09,11.0,0,1
E00223,2025-10,6.2,1,0
E00223,2025-11,0.0,0,0
E00223,2025-12,28.0,1,1
E00224,2025-01,15.7,2,0
E00224,2025-02,12.4,0,1
E00224,2025-03,11.0,1,1
E00224,2025-04,13.0,0,0
E00224,2025-05,15.1,1,3
E00224,2025-06,1.0,1,0
E00224,2025-07,14.4,0,0
E00224,2025-08,0.0,1,2
E00224,2025-09,10.6,0,0
E00224,2025-10,11.0,0,0
E00224,2025-11,11.7,0,2
E00224,2025-12,5.2,1,0
E00225,2025-01,31.1,0,0
E00225,2025-02,22.1,1,0
E00225,2025-03,30.5,0,1
E00225,2025-04,24.3,2,0
E00225,2025-05,21.1,1,0
E00225,2025-06,29.4,2,1
E00225,2025-07,22.7,0,2
E00225,2025-08,26.8,0,0
E00225,2025-09,30.9,0,0
E00225,2025-10,23.7,0,1
E00225,2025-11,24.3,0,1
E00225,2025-12,39.3,1,0
E00226,2025-01,11.5,0,1
E00226,2025-02,5.8,1,1
E00226,2025-03,5.4,1,2
E00226,2025-04,10.0,1,0
E00226,2025-05,19.3,1,2
E00226,2025-06,6.9,0,0
E00226,2025-07,10.0,0,0
E00226,2025-08,11.7,0,0
E00226,2025-09,1.3,0,0
E00226,2025-10,16.0,0,0
E00226,2025-11,1.6,0,1
E00226,2025-12,15.1,0,0
E00227,2025-01,16.3,2,1
E00227,2025-02,22.6,0,3
E00227,2025-03,22.0,0,1
E00227,2025-04,17.9,0,0
E00227,2025-05,11.6,0,0
E00227,2025-06,22.5,2,2
E00227,2025-07,12.3,0,2
E00227,2025-08,20.8,2,1
E00227,2025-09,8.8,0,1
E00227,2025-10,8.2,1,0
E00227,2025-11,3.8,0,1
E00227,2025-12,14.2,1,1
E00228,2025-01,0.0,0,1
E00228,2025-02,14.2,2,0
E00228,2025-03,8.0,0,0
E00228,2025-04,10.3,2,0
E00228,2025-05,0.0,2,2
E00228,2025-06,39.2,2,0
E00228,2025-07,18.7,0,2
E00228,2025-08,31.1,0,2
E00228,2025-09,7.8,2,0
E00228,2025-10,20.7,0,0
E00228,2025-11,20.1,0,0
E00228,2025-12,13.9,0,1
E00229,2025-01,27.2,0,0
E00229,2025-02,10.6,0,1
E00229,2025-03,10.3,1,1
E00229,2025-04,6.7,0,0
E00229,2025-05,7.8,1,0
E00229,2025-06,20.1,0,2
E00229,2025-07,19.8,0,1
E00229,2025-08,22.1,0,2
E00229,2025-09,29.2,0,0
E00229,2025-10,27.8,0,2
E00229,2025-11,36.7,0,0
E00229,2025-12,27.4,2,0
E00230,2025-01,45.3,0,1
E00230,2025-02,37.9,1,3
E00230,2025-03,40.8,1,0
E00230,2025-04,14.3,1,0
E00230,2025-05,19.9,2,0
E00230,2025-06,26.7,0,1
E00230,2025-07,40.8,1,0
E00230,2025-08,25.8,0,0
E00230,2025-09,36.5,0,0
E00230,2025-10,22.2,0,0
E00230,2025-11,31.4,1,1
E00230,2025-12,28.5,1,0
E00231,2025-01,13.6,0,1
E00231,2025-02,20.5,1,1
E00231,2025-03,1.9,0,1
E00231,2025-04,7.7,0,0
E00231,2025-05,11.0,0,1
E00231,2025-06,4.2,0,1
E00231,2025-07,11.6,0,0
E00231,2025-08,21.1,0,0
E00231,2025-09,19.6,0,2
E00231,2025-10,18.1,0,0
E00231,2025-11,12.0,1,0
E00231,2025-12,15.5,0,1
E00232,2025-01,17.1,0,1
E00232,2025-02,11.0,1,0
E00232,2025-03,13.5,0,3
E00232,2025-04,16.0,0,1
E00232,2025-05,12.5,0,0
E00232,2025-06,0.3,0,2
E00232,2025-07,22.5,1,0
E00232,2025-08,15.4,0,0
E00232,2025-09,4.2,0,1
E00232,2025-10,18.0,0,2
E00232,2025-11,9.7,0,1
E00232,2025-12,4.7,1,1
E00233,2025-01,21.4,0,1
E00233,2025-02,17.1,0,0
E00233,2025-03,30.4,0,1
E00233,2025-04,37.8,0,0
E00233,2025-05,30.1,0,1
E00233,2025-06,35.9,0,0
E00233,2025-07,18.2,0,3
E00233,2025-08,12.3,0,2
E00233,2025-09,21.8,1,3
E00233,2025-10,27.9,2,2
E00233,2025-11,7.8,0,2
E00233,2025-12,18.7,0,0
E00234,2025-01,14.1,0,0
E00234,2025-02,32.7,0,2
E00234,2025-03,20.9,0,0
E00234,2025-04,21.9,0,0
E00234,2025-05,13.3,1,2
E00234,2025-06,29.0,2,0
E00234,2025-07,3.9,0,0
E00234,2025-08,37.3,0,0
E00234,2025-09,23.1,0,0
E00234,2025-10,26.7,0,3
E00234,2025-11,22.2,0,2
E00234,2025-12,19.1,2,2
E00235,2025-01,15.8,0,1
E00235,2025-02,20.1,2,3
E00235,2025-03,24.8,1,0
E00235,2025-04,20.4,0,1
E00235,2025-05,38.9,0,0
E00235,2025-06,25.9,1,0
E00235,2025-07,22.4,0,0
E00235,2025-08,26.6,0,1
E00235,2025-09,16.2,0,0
E00235,2025-10,4.6,0,2
E00235,2025-11,22.5,0,1
E00235,2025-12,18.2,0,0
E00236,2025-01,4.5,1,1
E00236,2025-02,20.2,0,1
E00236,2025-03,5.0,1,0
E00236,2025-04,28.7,0,1
E00236,2025-05,22.0,0,0
E00236,2025-06,18.1,0,0
E00236,2025-07,0.0,0,0
E00236,2025-08,23.3,0,2
E00236,2025-09,33.9,0,0
E00236,2025-10,0.0,0,1
E00236,2025-11,12.2,0,0
E00236,2025-12,2.4,0,1
E00237,2025-01,35.2,0,2
E00237,2025-02,34.3,1,1
E00237,2025-03,28.6,0,0
E00237,2025-04,10.7,0,0
E00237,2025-05,26.9,0,1
E00237,2025-06,29.3,0,1
E00237,2025-07,24.6,0,1
E00237,2025-08,15.7,1,0
E00237,2025-09,36.8,0,3
E00237,2025-10,16.4,1,0
E00237,2025-11,32.6,1,1
E00237,2025-12,22.7,1,0
E00238,2025-01,21.5,0,1
E00238,2025-02,0.8,1,1
E00238,2025-03,1.6,1,2
E00238,2025-04,11.1,1,0
E00238,2025-05,10.2,0,3
E00238,2025-06,3.4,1,3
E00238,2025-07,15.1,0,1
E00238,2025-08,1.9,0,1
E00238,2025-09,16.5,0,1
E00238,2025-10,19.0,0,0
E00238,2025-11,5.8,0,1
E00238,2025-12,9.6,1,0
E00239,2025-01,24.0,2,1
E00239,2025-02,35.4,0,0
E00239,2025-03,31.6,0,1
E00239,2025-04,27.3,0,1
E00239,2025-05,22.4,1,1
E00239,2025-06,35.7,1,1
E00239,2025-07,23.2,0,3
E00239,2025-08,28.9,0,1
E00239,2025-09,24.6,0,0
E00239,2025-10,34.8,0,0
E00239,2025-11,24.2,0,3
E00239,2025-12,32.8,0,0
E00240,2025-01,31.0,0,3
E00240,2025-02,41.0,2,1
E00240,2025-03,29.8,0,2
E00240,2025-04,33.5,0,1
E00240,2025-05,30.5,1,1
E00240,2025-06,33.8,1,2
E00240,2025-07,43.3,1,0
E00240,2025-08,18.9,0,0
E00240,2025-09,42.4,0,1
E00240,2025-10,33.1,0,3
E00240,2025-11,30.3,1,1
E00240,2025-12,23.2,0,0
E00241,2025-01,10.6,0,0
E00241,2025-02,6.8,0,0
E00241,2025-03,11.9,0,0
E00241,2025-04,8.7,2,1
E00241,2025-05,7.1,0,0
E00241,2025-06,10.7,0,2
E00241,2025-07,0.0,0,1
E00241,2025-08,11.2,0,0
E00241,2025-09,23.9,0,1
E00241,2025-10,13.8,0,2
E00241,2025-11,20.0,0,0
E00241,2025-12,3.8,1,2
E00242,2025-01,39.1,0,0
E00242,2025-02,34.8,0,0
E00242,2025-03,22.8,1,3
E00242,2025-04,28.9,0,1
E00242,2025-05,23.6,0,0
E00242,2025-06,36.6,1,1
E00242,2025-07,32.6,0,1
E00242,2025-08,41.6,1,0
E00242,2025-09,23.2,1,0
E00242,2025-10,17.0,0,0
E00242,2025-11,39.2,0,2
E00242,2025-12,32.4,0,0
E00243,2025-01,7.9,0,1
E00243,2025-02,12.2,0,1
E00243,2025-03,12.9,0,0
E00243,2025-04,0.9,0,1
E00243,2025-05,12.8,0,1
E00243,2025-06,5.7,0,0
E00243,2025-07,5.6,0,2
E00243,2025-08,5.9,0,0
E00243,2025-09,8.0,0,0
E00243,2025-10,14.6,0,1
E00243,2025-11,16.4,0,0
E00243,2025-12,11.7,0,0
E00244,2025-01,10.7,0,0
E00244,2025-02,11.5,0,0
E00244,2025-03,25.3,0,1
E00244,2025-04,8.7,0,0
E00244,2025-05,0.0,0,2
E00244,2025-06,15.3,1,0
E00244,2025-07,32.9,1,0
E00244,2025-08,2.4,0,2
E00244,2025-09,19.1,1,1
E00244,2025-10,15.5,2,3
E00244,2025-11,16.6,2,2
E00244,2025-12,2.4,0,1
E00245,2025-01,23.4,0,0
E00245,2025-02,15.1,0,2
E00245,2025-03,8.1,2,2
E00245,2025-04,16.1,0,0
E00245,2025-05,13.5,0,1
E00245,2025-06,9.4,0,1
E00245,2025-07,28.3,1,0
E00245,2025-08,28.5,0,2
E00245,2025-09,19.5,0,0
E00245,2025-10,23.7,0,2
E00245,2025-11,20.1,0,3
E00245,2025-12,20.1,0,1
E00246,2025-01,21.2,1,2
E00246,2025-02,22.5,2,0
E00246,2025-03,22.0,0,0
E00246,2025-04,29.6,0,1
E00246,2025-05,26.9,0,0
E00246,2025-06,17.0,1,2
E00246,2025-07,21.6,0,0
E00246,2025-08,28.1,1,0
E00246,2025-09,19.3,0,1
E00246,2025-10,0.7,0,1
E00246,2025-11,19.4,0,1
E00246,2025-12,3.7,0,0
E00247,2025-01,20.4,1,1
E00247,2025-02,21.8,1,0
E00247,2025-03,3.6,0,2
E00247,2025-04,11.8,1,2
E00247,2025-05,6.8,0,0
E00247,2025-06,10.7,1,0
E00247,2025-07,17.9,1,2
E00247,2025-08,3.6,0,0
E00247,2025-09,3.7,3,1
E00247,2025-10,3.8,1,0
E00247,2025-11,11.6,0,0
E00247,2025-12,12.8,0,0
E00248,2025-01,7.9,0,0
E00248,2025-02,19.2,0,1
E00248,2025-03,23.1,0,2
E00248,2025-04,10.5,0,0
E00248,2025-05,16.9,0,0
E00248,2025-06,30.2,0,1
E00248,2025-07,19.1,0,1
E00248,2025-08,3.3,2,1
E00248,2025-09,26.1,0,0
E00248,2025-10,0.0,0,1
E00248,2025-11,37.8,0,0
E00248,2025-12,16.1,2,1
E00249,2025-01,23.3,0,2
E00249,2025-02,25.5,0,0
E00249,2025-03,24.5,0,2
E00249,2025-04,34.1,0,2
E00249,2025-05,31.6,0,1
E00249,2025-06,32.9,0,0
E00249,2025-07,34.7,2,1
E00249,2025-08,30.7,1,0
E00249,2025-09,12.8,0,0
E00249,2025-10,34.8,0,2
E00249,2025-11,34.7,0,0
E00249,2025-12,26.7,0,1
E00250,2025-01,12.4,1,0
E00250,2025-02,20.2,0,1
E00250,2025-03,15.4,0,0
E00250,2025-04,21.8,2,1
E00250,2025-05,2.9,1,1
E00250,2025-06,15.5,0,0
E00250,2025-07,6.0,0,0
E00250,2025-08,24.5,0,1
E00250,2025-09,13.0,0,1
E00250,2025-10,13.7,0,0
E00250,2025-11,13.1,0,1
E00250,2025-12,16.0,0,3
E00251,2025-01,34.3,0,0
E00251,2025-02,26.6,0,0
E00251,2025-03,15.0,0,1
E00251,2025-04,20.1,0,0
E00251,2025-05,31.0,1,0
E00251,2025-06,34.8,0,1
E00251,2025-07,13.0,0,1
E00251,2025-08,25.7,0,0
E00251,2025-09,26.2,0,1
E00251,2025-10,38.9,1,1
E00251,2025-11,15.2,1,0
E00251,2025-12,23.8,3,1
E00252,2025-01,19.8,0,2
E00252,2025-02,9.1,0,0
E00252,2025-03,14.8,1,1
E00252,2025-04,22.1,0,2
E00252,2025-05,21.8,0,0
E00252,2025-06,27.1,1,0
E00252,2025-07,18.7,0,1
E00252,2025-08,23.9,0,2
E00252,2025-09,19.1,0,2
E00252,2025-10,30.2,0,2
E00252,2025-11,22.4,0,0
E00252,2025-12,5.7,0,0
E00253,2025-01,20.3,0,0
E00253,2025-02,8.0,0,2
E00253,2025-03,18.1,0,0
E00253,2025-04,25.8,0,0
E00253,2025-05,19.6,0,0
E00253,2025-06,32.6,0,0
E00253,2025-07,12.1,0,0
E00253,2025-08,8.3,0,1
E00253,2025-09,0.0,0,3
E00253,2025-10,10.4,1,1
E00253,2025-11,12.5,2,0
E00253,2025-12,13.1,0,1
E00254,2025-01,36.7,0,2
E00254,2025-02,21.3,0,0
E00254,2025-03,21.4,0,0
E00254,2025-04,27.0,1,0
E00254,2025-05,15.3,1,0
E00254,2025-06,36.1,1,2
E00254,2025-07,34.5,0,2
E00254,2025-08,12.8,0,0
E00254,2025-09,16.7,0,0
E00254,2025-10,21.4,0,1
E00254,2025-11,22.6,0,0
E00254,2025-12,38.3,1,2
E00255,2025-01,13.4,0,2
E00255,2025-02,22.7,0,1
E00255,2025-03,16.5,0,0
E00255,2025-04,15.1,2,0
E00255,2025-05,10.2,1,0
E00255,2025-06,5.2,0,0
E00255,2025-07,5.0,0,1
E00255,2025-08,2.0,1,0
E00255,2025-09,26.3,1,1
E00255,2025-10,4.0,0,0
E00255,2025-11,7.8,0,0
E00255,2025-12,4.4,0,2
E00256,2025-01,13.5,0,0
E00256,2025-02,13.9,0,2
E00256,2025-03,15.5,0,0
E00256,2025-04,9.1,2,0
E00256,2025-05,10.9,0,0
E00256,2025-06,0.6,1,2
E00256,2025-07,23.9,0,1
E00256,2025-08,22.4,0,0
E00256,2025-09,13.4,0,0
E00256,2025-10,14.8,0,0
E00256,2025-11,6.1,1,0
E00256,2025-12,15.8,0,0
E00257,2025-01,8.3,1,2
E00257,2025-02,0.0,0,1
E00257,2025-03,14.2,0,1
E00257,2025-04,6.6,2,0
E00257,2025-05,0.0,0,2
E00257,2025-06,16.9,0,0
E00257,2025-07,7.2,0,0
E00257,2025-08,3.9,0,1
E00257,2025-09,20.8,0,0
E00257,2025-10,8.4,1,0
E00257,2025-11,7.8,0,1
E00257,2025-12,25.8,0,2
E00258,2025-01,24.2,0,0
E00258,2025-02,17.9,0,1
E00258,2025-03,34.9,0,3
E00258,2025-04,6.9,0,0
E00258,2025-05,20.3,0,0
E00258,2025-06,26.7,0,0
E00258,2025-07,34.5,0,2
E00258,2025-08,15.9,0,0
E00258,2025-09,19.4,3,1
E00258,2025-10,21.1,0,0
E00258,2025-11,22.2,0,1
E00258,2025-12,20.2,0,0
E00259,2025-01,17.1,1,0
E00259,2025-02,12.6,0,0
E00259,2025-03,7.2,0,1
E00259,2025-04,10.7,0,1
E00259,2025-05,12.1,1,1
E00259,2025-06,14.5,1,1
E00259,2025-07,3.2,0,1
E00259,2025-08,2.7,1,1
E00259,2025-09,3.8,1,0
E00259,2025-10,13.5,0,2
E00259,2025-11,23.0,0,2
E00259,2025-12,17.3,0,0
E00260,2025-01,27.1,0,3
E00260,2025-02,8.0,2,1
E00260,2025-03,17.0,2,0
E00260,2025-04,16.7,2,1
E00260,2025-05,30.4,0,0
E00260,2025-06,0.0,0,1
E00260,2025-07,20.8,0,2
E00260,2025-08,24.7,0,0
E00260,2025-09,9.1,1,0
E00260,2025-10,13.7,0,1
E00260,2025-11,23.8,1,1
E00260,2025-12,13.9,0,0
E00261,2025-01,30.2,0,0
E00261,2025-02,18.9,0,0
E00261,2025-03,19.4,1,1
E00261,2025-04,9.1,0,1
E00261,2025-05,31.0,2,1
E00261,2025-06,16.5,1,2
E00261,2025-07,25.3,0,1
E00261,2025-08,27.0,0,1
E00261,2025-09,29.6,0,0
E00261,2025-10,21.4,3,0
E00261,2025-11,22.7,0,0
E00261,2025-12,24.4,0,0
E00262,2025-01,13.7,0,1
E00262,2025-02,0.0,0,0
E00262,2025-03,15.6,1,2
E00262,2025-04,20.7,1,0
E00262,2025-05,12.9,1,0
E00262,2025-06,9.5,0,0
E00262,2025-07,9.9,0,0
E00262,2025-08,2.6,1,1
E00262,2025-09,5.9,1,1
E00262,2025-10,19.5,0,0
E00262,2025-11,0.0,1,2
E00262,2025-12,7.1,0,0
E00263,2025-01,27.6,0,3
E00263,2025-02,13.3,2,0
E00263,2025-03,20.8,0,1
E00263,2025-04,31.0,0,0
E00263,2025-05,23.6,0,3
E00263,2025-06,25.6,0,0
E00263,2025-07,5.0,0,0
E00263,2025-08,27.7,2,0
E00263,2025-09,14.4,1,0
E00263,2025-10,19.2,0,2
E00263,2025-11,18.6,0,3
E00263,2025-12,25.9,0,0
E00264,2025-01,12.9,1,1
E00264,2025-02,14.1,2,0
E00264,2025-03,3.5,0,1
E00264,2025-04,23.0,1,1
E00264,2025-05,21.4,0,1
E00264,2025-06,3.4,0,0
E00264,2025-07,21.1,0,0
E00264,2025-08,0.0,1,0
E00264,2025-09,9.5,1,0
E00264,2025-10,18.6,0,0
E00264,2025-11,8.2,0,1
E00264,2025-12,12.0,1,0
E00265,2025-01,30.2,0,1
E00265,2025-02,6.8,0,0
E00265,2025-03,4.8,0,1
E00265,2025-04,13.8,0,3
E00265,2025-05,4.6,0,0
E00265,2025-06,6.5,0,0
E00265,2025-07,10.4,1,0
E00265,2025-08,14.4,0,0
E00265,2025-09,7.9,0,0
E00265,2025-10,8.5,1,1
E00265,2025-11,8.5,0,0
E00265,2025-12,3.1,1,3
E00266,2025-01,6.6,0,3
E00266,2025-02,0.9,0,2
E00266,2025-03,3.0,0,1
E00266,2025-04,7.8,0,0
E00266,2025-05,9.9,0,0
E00266,2025-06,13.1,0,2
E00266,2025-07,22.5,0,0
E00266,2025-08,0.0,0,0
E00266,2025-09,12.4,0,0
E00266,2025-10,9.4,1,1
E00266,2025-11,7.8,0,1
E00266,2025-12,18.2,0,1
E00267,2025-01,15.8,0,1
E00267,2025-02,18.5,1,1
E00267,2025-03,35.1,0,2
E00267,2025-04,20.7,0,2
E00267,2025-05,25.1,1,1
E00267,2025-06,23.6,0,1
E00267,2025-07,14.5,1,1
E00267,2025-08,36.8,1,0
E00267,2025-09,7.0,0,0
E00267,2025-10,23.3,2,0
E00267,2025-11,16.3,1,0
E00267,2025-12,26.0,0,0
E00268,2025-01,25.8,0,3
E00268,2025-02,26.9,0,0
E00268,2025-03,27.3,0,0
E00268,2025-04,32.6,0,0
E00268,2025-05,13.8,0,0
E00268,2025-06,23.4,0,1
E00268,2025-07,23.9,1,0
E00268,2025-08,23.1,2,1
E00268,2025-09,28.0,0,0
E00268,2025-10,14.0,1,2
E00268,2025-11,10.2,0,2
E00268,2025-12,19.2,0,2
E00269,2025-01,21.2,1,0
E00269,2025-02,14.3,0,1
E00269,2025-03,27.4,0,1
E00269,2025-04,18.7,0,1
E00269,2025-05,13.2,0,0
E00269,2025-06,19.3,0,2
E00269,2025-07,15.2,0,1
E00269,2025-08,21.1,0,1
E00269,2025-09,15.2,0,0
E00269,2025-10,11.0,0,3
E00269,2025-11,20.1,1,0
E00269,2025-12,7.6,0,0
E00270,2025-01,23.2,0,0
E00270,2025-02,20.6,3,0
E00270,2025-03,17.6,1,2
E00270,2025-04,20.8,0,1
E00270,2025-05,16.2,0,2
E00270,2025-06,13.0,0,0
E00270,2025-07,22.5,0,2
E00270,2025-08,18.2,2,0
E00270,2025-09,23.9,1,0
E00270,2025-10,16.3,0,1
E00270,2025-11,12.2,0,2
E00270,2025-12,20.2,0,1
E00271,2025-01,15.0,0,0
E00271,2025-02,18.5,0,0
E00271,2025-03,16.2,0,0
E00271,2025-04,15.5,0,0
E00271,2025-05,12.1,0,0
E00271,2025-06,30.6,2,1
E00271,2025-07,13.0,0,2
E00271,2025-08,3.5,1,0
E00271,2025-09,0.0,1,1
E00271,2025-10,18.2,1,0
E00271,2025-11,20.7,2,4
E00271,2025-12,14.0,0,0
E00272,2025-01,12.6,0,3
E00272,2025-02,25.2,0,4
E00272,2025-03,22.1,2,2
E00272,2025-04,26.3,0,0
E00272,2025-05,18.8,0,2
E00272,2025-06,33.0,0,1
E00272,2025-07,29.6,1,0
E00272,2025-08,28.5,0,1
E00272,2025-09,26.6,0,0
E00272,2025-10,5.1,0,0
E00272,2025-11,18.2,1,2
E00272,2025-12,33.4,0,0
E00273,2025-01,23.6,0,1
E00273,2025-02,28.7,0,0
E00273,2025-03,15.3,2,1
E00273,2025-04,14.7,0,2
E00273,2025-05,13.9,1,2
E00273,2025-06,13.2,1,0
E00273,2025-07,13.3,0,3
E00273,2025-08,14.1,0,0
E00273,2025-09,23.2,0,0
E00273,2025-10,31.9,0,0
E00273,2025-11,19.0,0,0
E00273,2025-12,13.4,0,2
E00274,2025-01,24.3,0,1
E00274,2025-02,8.7,2,0
E00274,2025-03,27.5,0,3
E00274,2025-04,9.2,1,0
E00274,2025-05,28.4,0,0
E00274,2025-06,10.2,1,2
